track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,ax,ay
P0,0,0.0,pedestrian,-4.279064660633637,8.669415708814908,-1.1981539873238685,0.4156912830194058,0.0277853137189446,0.0491377758626262
P0,1,100.10010010010012,pedestrian,-4.394718279957592,8.7111662154084,-1.1965054050340649,0.4209898289504369,0.0187325324038998,0.0521735342533264
P0,2,200.2002002002002,pedestrian,-4.508542415703242,8.756152127400748,-1.1988472885713666,0.4276265371208789,-0.0106551511695349,0.0620283958573539
P0,3,300.3003003003003,pedestrian,-4.637304153204296,8.808009263323768,-1.2108973986999274,0.436694280818478,-0.0750090856108096,0.0787778653798893
P0,4,400.4004004004004,pedestrian,-4.805442396636075,8.875428175798849,-1.2364007371778838,0.44699750119498,-0.1658232135492998,0.0909783925382516
P0,5,500.5005005005005,pedestrian,-4.916447917415643,8.90737468298576,-1.261846166968999,0.4492697573327402,-0.2055988647748048,0.0602482782867323
P0,6,600.6006006006006,pedestrian,-5.053084219560448,8.957659959546195,-1.2907546942448918,0.4454623295457012,-0.2401524221511384,0.0194287137485792
P0,7,700.7007007007007,pedestrian,-5.202999138385967,9.011403462033227,-1.3225222531754963,0.4324378207666666,-0.2707029084650418,-0.0397462009116155
P0,8,800.8008008008009,pedestrian,-5.350644564912769,9.046802234648515,-1.3529225793732964,0.403650163826504,-0.2834569923526195,-0.1355447940535296
P0,9,900.900900900901,pedestrian,-5.505687482422275,9.053487390790291,-1.3798230842413235,0.3568907979817419,-0.2778085142314182,-0.2627736560408691
P0,10,1001.001001001001,pedestrian,-5.658592296367947,9.04807263087888,-1.398847866309482,0.2979694724486619,-0.2441094444205619,-0.3879102612484345
P0,11,1101.101101101101,pedestrian,-5.791318712499447,9.041701853145728,-1.406104734771919,0.234448667693273,-0.1779663674756783,-0.4829787622650053
P0,12,1201.2012012012012,pedestrian,-5.913869130518062,9.032400726581557,-1.404775759006016,0.1718257630358714,-0.1039982949597402,-0.5381422743587758
P0,13,1301.3013013013017,pedestrian,-6.052993564844262,9.019777831425465,-1.4019116107456655,0.1147069457293235,-0.0525838463555892,-0.5507329917375265
P0,14,1401.4014014014017,pedestrian,-6.193028435014505,9.01330529849538,-1.398409845248747,0.0675486169248322,-0.0185901904042106,-0.5198236926244945
P0,15,1501.5015015015017,pedestrian,-6.327098006805452,9.012736251994433,-1.3944162742748738,0.0315800539876319,0.0041252204077326,-0.4574878427231499
P0,16,1601.6016016016015,pedestrian,-6.456322641148318,9.00764520068601,-1.392131079094349,0.0050308583120095,0.0113899799819656,-0.3828117473130839
P0,17,1701.7017017017015,pedestrian,-6.5753527202962685,9.002092898238866,-1.3960412717922328,-0.0126076973512633,-0.0082039268483593,-0.3025753436685531
P0,18,1801.801801801802,pedestrian,-6.702724765904902,8.99856621730276,-1.416217033964436,-0.0215305634866387,-0.0832831416122257,-0.21969745360832
P0,19,1901.901901901902,pedestrian,-6.873422402755488,8.997665479378654,-1.4630992580318678,-0.0221776817562206,-0.2327904064427861,-0.1369077760821102
P0,20,2002.002002002002,pedestrian,-7.065696197522206,9.005002053486576,-1.5349607645364536,-0.015184828063455,-0.4211251937028383,-0.0566339812058155
P0,21,2102.102102102102,pedestrian,-7.300300998244307,9.010074928062666,-1.6259106899250553,-0.0034740129473166,-0.6103702280474739,0.0107712751028958
P0,22,2202.202202202202,pedestrian,-7.564421038688981,9.024794522111428,-1.7172242201307533,0.0116888996763643,-0.727555375265653,0.0653963320466725
P0,23,2302.3023023023025,pedestrian,-7.734420358132234,9.031523251055493,-1.7791706356340642,0.0260751379104691,-0.6853515008969031,0.0958027249191541
P0,24,2402.4024024024025,pedestrian,-7.90614030492107,9.032369260389432,-1.817213933395917,0.0388968798259954,-0.5668270293203475,0.1083371195686705
P0,25,2502.5025025025025,pedestrian,-8.074554886503488,9.048252847534062,-1.8376375689699336,0.0523855976067501,-0.4259805066618661,0.1185921834835354
P0,26,2602.602602602603,pedestrian,-8.244346626944209,9.060996360579871,-1.8486673919025975,0.0636870483509379,-0.3033811242479639,0.1163829005528618
P0,27,2702.702702702703,pedestrian,-8.448006860464007,9.07241919694568,-1.858672117243116,0.0711037732789934,-0.2244023426427946,0.0999648008947733
P0,28,2802.802802802803,pedestrian,-8.639352786308184,9.076011336086465,-1.8630625669864205,0.0732586071201843,-0.154310909747918,0.0695129382048206
P0,29,2902.902902902903,pedestrian,-8.823817854692686,9.078635344036757,-1.860665903035269,0.0714888897487497,-0.0851078105698395,0.0356623684910463
P0,30,3003.003003003003,pedestrian,-8.988112033967365,9.079618665898808,-1.851963293390909,0.067348847878256,-0.0183143440262909,0.0057604871350703
P0,31,3103.103103103103,pedestrian,-9.156324397478809,9.084735717258845,-1.8447653032896896,0.0628683962610004,0.0167124839113946,-0.0138528788976891
P0,32,3203.2032032032034,pedestrian,-9.352302060492764,9.08406070580328,-1.8461577523766333,0.0583443753970872,0.0048237539697747,-0.0260207601091741
P0,33,3303.3033033033034,pedestrian,-9.544733566966942,9.083185364645647,-1.853286445521144,0.056197359551803,-0.024696877972047,-0.0242457533107541
P0,34,3403.4034034034034,pedestrian,-9.709372320963642,9.089039127898232,-1.8647606929166796,0.0593623920468845,-0.059610562079453,-0.002557612770452
P0,35,3503.5035035035035,pedestrian,-9.87611894876598,9.093219529350064,-1.8913782852429597,0.0689628891596681,-0.1397017018074349,0.0356698796040299
P0,36,3603.603603603604,pedestrian,-10.090675231921864,9.112730149878246,-1.9474294481705567,0.0878988117330154,-0.302854333227371,0.0952628875711009
